Time,Open,High,Low,Close,Volume
2022-11-07T17:30:00+03:00,1579.38000000,1584.51000000,1568.96000000,1576.11000000,12858.43960000
2022-11-07T17:45:00+03:00,1576.11000000,1578.55000000,1567.58000000,1572.52000000,7216.85700000
2022-11-07T18:00:00+03:00,1572.53000000,1581.23000000,1572.37000000,1579.07000000,7140.06540000
2022-11-07T18:15:00+03:00,1579.07000000,1584.72000000,1576.95000000,1581.89000000,7377.89430000
2022-11-07T18:30:00+03:00,1581.89000000,1584.23000000,1578.79000000,1582.08000000,5361.86720000
2022-11-07T18:45:00+03:00,1582.07000000,1592.93000000,1581.30000000,1592.03000000,11338.71500000
2022-11-07T19:00:00+03:00,1592.02000000,1597.08000000,1586.18000000,1587.14000000,7504.36940000
2022-11-07T19:15:00+03:00,1587.13000000,1590.32000000,1585.08000000,1587.17000000,3925.13450000
2022-11-07T19:30:00+03:00,1587.18000000,1589.30000000,1580.80000000,1580.80000000,4247.83860000
2022-11-07T19:45:00+03:00,1580.80000000,1584.18000000,1577.97000000,1578.20000000,3518.39640000
2022-11-07T20:00:00+03:00,1578.19000000,1583.71000000,1577.02000000,1581.44000000,3667.10090000
2022-11-07T20:15:00+03:00,1581.43000000,1584.63000000,1580.68000000,1583.80000000,2223.59370000
2022-11-07T20:30:00+03:00,1583.80000000,1585.33000000,1582.09000000,1584.52000000,1562.39150000
2022-11-07T20:45:00+03:00,1584.51000000,1585.60000000,1581.20000000,1585.56000000,1662.25740000
2022-11-07T21:00:00+03:00,1585.57000000,1588.88000000,1585.52000000,1587.32000000,3369.27230000
2022-11-07T21:15:00+03:00,1587.32000000,1593.87000000,1585.76000000,1593.87000000,3405.24130000
2022-11-07T21:30:00+03:00,1593.81000000,1594.24000000,1588.77000000,1590.72000000,2535.83100000
2022-11-07T21:45:00+03:00,1590.72000000,1592.06000000,1588.56000000,1588.81000000,2619.24920000
2022-11-07T22:00:00+03:00,1588.82000000,1591.11000000,1588.36000000,1590.19000000,2449.52360000
2022-11-07T22:15:00+03:00,1590.18000000,1594.94000000,1590.18000000,1593.58000000,19350.44310000
2022-11-07T22:30:00+03:00,1593.57000000,1608.04000000,1593.44000000,1600.33000000,15335.58190000
2022-11-07T22:45:00+03:00,1600.33000000,1605.56000000,1599.01000000,1600.52000000,4905.50420000
2022-11-07T23:00:00+03:00,1600.53000000,1606.57000000,1599.92000000,1606.56000000,2746.03740000
2022-11-07T23:15:00+03:00,1606.56000000,1607.28000000,1601.08000000,1602.76000000,4727.25540000
2022-11-07T23:30:00+03:00,1602.75000000,1605.18000000,1600.83000000,1602.62000000,3886.34020000
2022-11-07T23:45:00+03:00,1602.63000000,1602.84000000,1599.02000000,1601.64000000,3744.96970000
2022-11-08T00:00:00+03:00,1601.64000000,1604.51000000,1597.63000000,1597.64000000,5101.53980000
2022-11-08T00:15:00+03:00,1597.64000000,1598.62000000,1596.29000000,1596.34000000,3894.51370000
2022-11-08T00:30:00+03:00,1596.34000000,1596.90000000,1575.14000000,1577.42000000,13094.16970000
2022-11-08T00:45:00+03:00,1577.43000000,1581.52000000,1573.46000000,1575.40000000,6028.77480000
2022-11-08T01:00:00+03:00,1575.40000000,1575.52000000,1565.80000000,1571.27000000,12426.29620000
2022-11-08T01:15:00+03:00,1571.26000000,1573.57000000,1545.03000000,1551.16000000,32268.14290000
2022-11-08T01:30:00+03:00,1551.15000000,1557.21000000,1550.02000000,1555.47000000,9775.57720000
2022-11-08T01:45:00+03:00,1555.46000000,1563.91000000,1552.42000000,1559.22000000,8377.60020000
2022-11-08T02:00:00+03:00,1559.22000000,1565.40000000,1558.58000000,1565.39000000,8038.71800000
2022-11-08T02:15:00+03:00,1565.39000000,1569.55000000,1563.58000000,1569.04000000,5318.80640000
2022-11-08T02:30:00+03:00,1569.03000000,1569.65000000,1564.96000000,1566.89000000,4104.32010000
2022-11-08T02:45:00+03:00,1566.89000000,1568.44000000,1564.36000000,1568.10000000,3623.62630000
2022-11-08T03:00:00+03:00,1568.09000000,1574.12000000,1566.06000000,1573.32000000,5724.29900000
2022-11-08T03:15:00+03:00,1573.31000000,1574.81000000,1568.25000000,1571.83000000,4666.76610000
2022-11-08T03:30:00+03:00,1571.82000000,1573.36000000,1567.69000000,1567.71000000,9187.06970000
2022-11-08T03:45:00+03:00,1567.70000000,1568.18000000,1558.68000000,1561.56000000,8557.32350000
2022-11-08T04:00:00+03:00,1561.55000000,1568.30000000,1559.51000000,1568.30000000,4031.80790000
2022-11-08T04:15:00+03:00,1568.29000000,1576.79000000,1567.14000000,1571.68000000,4935.34490000
2022-11-08T04:30:00+03:00,1571.68000000,1573.35000000,1568.57000000,1569.67000000,2926.22570000
2022-11-08T04:45:00+03:00,1569.67000000,1572.11000000,1568.86000000,1571.35000000,2428.92690000
2022-11-08T05:00:00+03:00,1571.34000000,1572.35000000,1569.22000000,1569.23000000,2785.58910000
2022-11-08T05:15:00+03:00,1569.22000000,1574.70000000,1569.00000000,1574.65000000,3031.89510000
2022-11-08T05:30:00+03:00,1574.65000000,1574.81000000,1571.08000000,1572.22000000,3345.30180000
2022-11-08T05:45:00+03:00,1572.23000000,1574.00000000,1537.00000000,1538.85000000,36030.75730000
2022-11-08T06:00:00+03:00,1538.85000000,1545.65000000,1527.63000000,1540.87000000,62484.56660000
2022-11-08T06:15:00+03:00,1540.87000000,1542.99000000,1519.31000000,1526.61000000,30666.75360000
2022-11-08T06:30:00+03:00,1526.62000000,1532.77000000,1519.56000000,1519.77000000,10439.43370000
2022-11-08T06:45:00+03:00,1519.78000000,1525.36000000,1503.00000000,1507.07000000,28559.43450000
2022-11-08T07:00:00+03:00,1507.06000000,1514.25000000,1458.00000000,1469.70000000,75568.95920000
2022-11-08T07:15:00+03:00,1469.70000000,1485.76000000,1464.12000000,1482.98000000,40608.08000000
2022-11-08T07:30:00+03:00,1482.97000000,1483.71000000,1471.13000000,1471.13000000,19920.58700000
2022-11-08T07:45:00+03:00,1471.14000000,1476.95000000,1461.45000000,1465.00000000,29569.22030000
2022-11-08T08:00:00+03:00,1465.01000000,1475.73000000,1441.18000000,1451.64000000,44924.29920000
2022-11-08T08:15:00+03:00,1451.65000000,1461.76000000,1431.82000000,1449.64000000,43909.26380000
2022-11-08T08:30:00+03:00,1449.64000000,1469.13000000,1447.52000000,1467.99000000,27753.45570000
2022-11-08T08:45:00+03:00,1467.98000000,1474.76000000,1463.47000000,1470.39000000,19756.44720000
2022-11-08T09:00:00+03:00,1470.38000000,1474.70000000,1466.42000000,1470.01000000,10756.32270000
2022-11-08T09:15:00+03:00,1470.02000000,1476.23000000,1467.74000000,1472.45000000,11795.02080000
2022-11-08T09:30:00+03:00,1472.45000000,1486.38000000,1471.72000000,1485.76000000,13951.52060000
2022-11-08T09:45:00+03:00,1485.75000000,1490.43000000,1483.25000000,1485.16000000,14862.88480000
2022-11-08T10:00:00+03:00,1485.15000000,1486.60000000,1480.00000000,1480.59000000,9465.15810000
2022-11-08T10:15:00+03:00,1480.59000000,1483.14000000,1477.00000000,1483.14000000,7495.51890000
2022-11-08T10:30:00+03:00,1483.14000000,1495.00000000,1481.03000000,1495.00000000,9027.48160000
2022-11-08T10:45:00+03:00,1495.00000000,1497.95000000,1488.70000000,1492.00000000,18559.07750000
2022-11-08T11:00:00+03:00,1492.00000000,1492.01000000,1482.79000000,1485.11000000,10717.01790000
2022-11-08T11:15:00+03:00,1485.11000000,1486.88000000,1481.41000000,1486.15000000,7552.71890000
2022-11-08T11:30:00+03:00,1486.14000000,1493.00000000,1484.51000000,1492.12000000,8454.47300000
2022-11-08T11:45:00+03:00,1492.13000000,1492.13000000,1484.83000000,1486.57000000,5776.70100000
2022-11-08T12:00:00+03:00,1486.57000000,1487.92000000,1484.00000000,1485.09000000,5285.57000000
2022-11-08T12:15:00+03:00,1485.09000000,1492.39000000,1479.07000000,1489.57000000,10465.00120000
2022-11-08T12:30:00+03:00,1489.56000000,1494.49000000,1487.93000000,1493.13000000,8681.93320000
2022-11-08T12:45:00+03:00,1493.11000000,1493.57000000,1487.64000000,1489.70000000,4812.98000000
2022-11-08T13:00:00+03:00,1489.70000000,1490.06000000,1483.71000000,1489.02000000,6357.17810000
2022-11-08T13:15:00+03:00,1489.02000000,1489.04000000,1480.00000000,1482.01000000,5815.55860000
2022-11-08T13:30:00+03:00,1482.00000000,1484.11000000,1479.25000000,1480.04000000,4871.20450000
2022-11-08T13:45:00+03:00,1480.04000000,1484.36000000,1476.36000000,1479.15000000,6078.65780000
2022-11-08T14:00:00+03:00,1479.16000000,1484.50000000,1468.99000000,1484.09000000,13101.28460000
2022-11-08T14:15:00+03:00,1484.09000000,1486.15000000,1481.95000000,1482.75000000,6014.75820000
2022-11-08T14:30:00+03:00,1482.76000000,1483.53000000,1478.76000000,1480.00000000,5958.38670000
2022-11-08T14:45:00+03:00,1479.99000000,1481.46000000,1474.87000000,1476.87000000,5245.82310000
2022-11-08T15:00:00+03:00,1476.87000000,1486.59000000,1475.27000000,1486.39000000,7064.94850000
2022-11-08T15:15:00+03:00,1486.39000000,1487.22000000,1480.78000000,1480.78000000,6219.29390000
2022-11-08T15:30:00+03:00,1480.79000000,1482.40000000,1472.69000000,1473.04000000,9208.67920000
2022-11-08T15:45:00+03:00,1473.05000000,1479.34000000,1471.53000000,1478.89000000,4781.28850000
2022-11-08T16:00:00+03:00,1478.89000000,1479.59000000,1475.58000000,1476.47000000,4293.76680000
2022-11-08T16:15:00+03:00,1476.47000000,1477.99000000,1469.42000000,1471.69000000,8137.07070000
2022-11-08T16:30:00+03:00,1471.68000000,1476.52000000,1470.36000000,1473.25000000,6859.24900000
2022-11-08T16:45:00+03:00,1473.25000000,1475.44000000,1457.06000000,1462.03000000,20269.81460000
2022-11-08T17:00:00+03:00,1462.03000000,1474.05000000,1459.31000000,1465.29000000,13771.25190000
2022-11-08T17:15:00+03:00,1465.30000000,1465.46000000,1451.13000000,1461.40000000,16694.15200000
2022-11-08T17:30:00+03:00,1461.41000000,1462.69000000,1432.09000000,1439.19000000,70532.09950000
2022-11-08T17:45:00+03:00,1439.18000000,1453.63000000,1422.94000000,1444.13000000,95558.79260000
2022-11-08T18:00:00+03:00,1443.98000000,1452.60000000,1440.72000000,1448.28000000,15060.18180000
2022-11-08T18:15:00+03:00,1448.28000000,1452.32000000,1426.16000000,1429.29000000,24562.85570000
2022-11-08T18:30:00+03:00,1429.30000000,1443.86000000,1429.29000000,1442.37000000,17578.62740000
2022-11-08T18:45:00+03:00,1442.37000000,1462.69000000,1438.51000000,1462.48000000,11651.02120000
2022-11-08T19:00:00+03:00,1462.48000000,1563.81000000,1454.47000000,1546.84000000,80999.70250000
2022-11-08T19:15:00+03:00,1546.74000000,1551.22000000,1521.71000000,1541.27000000,44402.50050000
2022-11-08T19:30:00+03:00,1541.26000000,1579.98000000,1536.85000000,1562.64000000,45612.54700000
2022-11-08T19:45:00+03:00,1562.65000000,1565.07000000,1538.35000000,1545.82000000,24105.65830000
2022-11-08T20:00:00+03:00,1545.82000000,1554.88000000,1530.00000000,1531.09000000,34965.86860000
2022-11-08T20:15:00+03:00,1531.08000000,1536.31000000,1493.78000000,1509.61000000,90999.87410000
2022-11-08T20:30:00+03:00,1509.62000000,1520.52000000,1496.90000000,1501.25000000,23470.63780000
2022-11-08T20:45:00+03:00,1501.24000000,1505.31000000,1442.57000000,1447.42000000,45884.29220000
2022-11-08T21:00:00+03:00,1447.10000000,1468.15000000,1392.47000000,1412.07000000,97781.76750000
2022-11-08T21:15:00+03:00,1412.08000000,1413.95000000,1341.08000000,1377.90000000,101110.02990000
2022-11-08T21:30:00+03:00,1377.90000000,1394.71000000,1356.44000000,1372.84000000,54107.42630000
2022-11-08T21:45:00+03:00,1372.85000000,1382.99000000,1345.80000000,1346.14000000,44790.97720000
2022-11-08T22:00:00+03:00,1345.80000000,1359.01000000,1325.00000000,1333.73000000,46220.96150000
2022-11-08T22:15:00+03:00,1333.74000000,1345.63000000,1280.00000000,1281.69000000,87446.58700000
2022-11-08T22:30:00+03:00,1281.69000000,1328.90000000,1233.00000000,1321.97000000,124061.27470000
2022-11-08T22:45:00+03:00,1321.97000000,1358.70000000,1308.80000000,1315.39000000,55711.51560000
2022-11-08T23:00:00+03:00,1315.39000000,1336.06000000,1281.14000000,1303.65000000,44730.74450000
2022-11-08T23:15:00+03:00,1303.65000000,1313.85000000,1280.00000000,1296.00000000,34838.35880000
2022-11-08T23:30:00+03:00,1296.00000000,1322.65000000,1295.47000000,1321.16000000,20812.84780000
2022-11-08T23:45:00+03:00,1320.60000000,1337.31000000,1310.00000000,1310.57000000,17853.65490000
2022-11-09T00:00:00+03:00,1310.57000000,1326.50000000,1308.26000000,1316.65000000,13343.49380000
2022-11-09T00:15:00+03:00,1316.65000000,1320.54000000,1300.00000000,1317.14000000,14646.39520000
2022-11-09T00:30:00+03:00,1317.14000000,1337.20000000,1313.01000000,1335.10000000,15168.73080000
2022-11-09T00:45:00+03:00,1335.10000000,1341.97000000,1325.17000000,1336.70000000,13907.08460000
2022-11-09T01:00:00+03:00,1336.71000000,1337.31000000,1320.17000000,1325.44000000,12442.10680000
2022-11-09T01:15:00+03:00,1325.44000000,1338.11000000,1320.62000000,1327.61000000,8289.70170000
2022-11-09T01:30:00+03:00,1327.15000000,1327.81000000,1317.02000000,1320.90000000,7918.69540000
2022-11-09T01:45:00+03:00,1320.89000000,1328.44000000,1308.43000000,1318.58000000,12238.93480000
2022-11-09T02:00:00+03:00,1318.58000000,1335.06000000,1313.72000000,1331.96000000,14317.80090000
2022-11-09T02:15:00+03:00,1331.95000000,1334.25000000,1321.50000000,1329.65000000,11763.92420000
2022-11-09T02:30:00+03:00,1329.65000000,1344.83000000,1325.08000000,1344.32000000,16912.26240000
2022-11-09T02:45:00+03:00,1344.33000000,1344.33000000,1329.40000000,1334.77000000,13903.01870000
2022-11-09T03:00:00+03:00,1334.78000000,1336.24000000,1316.20000000,1323.41000000,21153.00710000
2022-11-09T03:15:00+03:00,1323.41000000,1335.53000000,1322.68000000,1330.99000000,13086.07950000
2022-11-09T03:30:00+03:00,1330.98000000,1337.16000000,1324.38000000,1328.12000000,14461.63700000
2022-11-09T03:45:00+03:00,1328.13000000,1329.46000000,1315.77000000,1317.50000000,15817.62760000
2022-11-09T04:00:00+03:00,1317.49000000,1329.01000000,1312.32000000,1322.72000000,17460.49080000
2022-11-09T04:15:00+03:00,1322.71000000,1330.25000000,1316.08000000,1317.72000000,13864.89940000
2022-11-09T04:30:00+03:00,1317.73000000,1329.88000000,1317.27000000,1324.27000000,15337.19890000
2022-11-09T04:45:00+03:00,1324.36000000,1331.10000000,1315.30000000,1317.22000000,15320.50240000
2022-11-09T05:00:00+03:00,1317.22000000,1325.95000000,1315.12000000,1321.32000000,12734.10950000
2022-11-09T05:15:00+03:00,1321.32000000,1328.83000000,1320.00000000,1325.74000000,12136.49100000
2022-11-09T05:30:00+03:00,1325.74000000,1326.15000000,1304.69000000,1304.69000000,19489.41940000
2022-11-09T05:45:00+03:00,1304.70000000,1313.34000000,1293.00000000,1295.01000000,20373.10680000
2022-11-09T06:00:00+03:00,1295.01000000,1301.44000000,1284.00000000,1285.01000000,22150.81700000
2022-11-09T06:15:00+03:00,1285.01000000,1305.38000000,1283.37000000,1299.21000000,19835.82750000
2022-11-09T06:30:00+03:00,1299.21000000,1302.30000000,1288.67000000,1302.29000000,16083.14410000
2022-11-09T06:45:00+03:00,1302.30000000,1314.38000000,1301.34000000,1312.39000000,18356.02720000
2022-11-09T07:00:00+03:00,1312.38000000,1313.36000000,1302.04000000,1308.64000000,8802.30680000
2022-11-09T07:15:00+03:00,1308.64000000,1315.57000000,1301.20000000,1312.36000000,12478.73680000
2022-11-09T07:30:00+03:00,1312.36000000,1319.38000000,1304.79000000,1305.50000000,11867.24540000
2022-11-09T07:45:00+03:00,1305.50000000,1307.47000000,1301.25000000,1303.99000000,11197.59670000
2022-11-09T08:00:00+03:00,1304.00000000,1304.00000000,1285.69000000,1293.42000000,34710.33610000
2022-11-09T08:15:00+03:00,1293.46000000,1308.72000000,1289.50000000,1305.17000000,16782.09060000
2022-11-09T08:30:00+03:00,1305.18000000,1310.04000000,1299.04000000,1309.01000000,11280.81860000
2022-11-09T08:45:00+03:00,1309.01000000,1315.98000000,1300.99000000,1302.81000000,14963.73780000
2022-11-09T09:00:00+03:00,1302.80000000,1307.98000000,1298.14000000,1301.36000000,7645.88060000
2022-11-09T09:15:00+03:00,1301.36000000,1308.71000000,1297.47000000,1303.32000000,11571.64550000
2022-11-09T09:30:00+03:00,1303.31000000,1305.45000000,1297.07000000,1302.36000000,10180.03680000
2022-11-09T09:45:00+03:00,1302.35000000,1306.60000000,1293.34000000,1294.32000000,15328.19920000
2022-11-09T10:00:00+03:00,1294.32000000,1298.91000000,1293.75000000,1293.75000000,9626.93760000
2022-11-09T10:15:00+03:00,1293.75000000,1294.42000000,1286.61000000,1293.41000000,15700.73750000
2022-11-09T10:30:00+03:00,1293.42000000,1296.25000000,1273.41000000,1275.50000000,29722.50380000
2022-11-09T10:45:00+03:00,1275.51000000,1280.30000000,1266.43000000,1274.35000000,24274.95030000
2022-11-09T11:00:00+03:00,1274.36000000,1276.59000000,1263.20000000,1264.54000000,26154.72470000
2022-11-09T11:15:00+03:00,1264.55000000,1273.25000000,1253.55000000,1263.44000000,27849.76920000
2022-11-09T11:30:00+03:00,1263.43000000,1271.14000000,1250.00000000,1269.03000000,32503.41970000
2022-11-09T11:45:00+03:00,1269.04000000,1269.52000000,1257.03000000,1263.59000000,19030.88450000
2022-11-09T12:00:00+03:00,1263.60000000,1264.16000000,1234.34000000,1235.08000000,39378.06370000
2022-11-09T12:15:00+03:00,1235.00000000,1254.92000000,1222.42000000,1243.28000000,49234.69390000
2022-11-09T12:30:00+03:00,1243.27000000,1246.55000000,1211.22000000,1218.78000000,41376.45940000
2022-11-09T12:45:00+03:00,1218.59000000,1223.34000000,1199.00000000,1216.24000000,68745.25020000
2022-11-09T13:00:00+03:00,1216.25000000,1229.60000000,1164.00000000,1168.96000000,88232.40390000
2022-11-09T13:15:00+03:00,1168.43000000,1180.41000000,1136.13000000,1169.94000000,133687.76960000
2022-11-09T13:30:00+03:00,1169.93000000,1210.00000000,1158.37000000,1194.47000000,51795.15790000
2022-11-09T13:45:00+03:00,1194.47000000,1206.11000000,1190.00000000,1195.02000000,38940.35060000
2022-11-09T14:00:00+03:00,1195.02000000,1202.00000000,1178.37000000,1201.89000000,25837.51900000
2022-11-09T14:15:00+03:00,1201.89000000,1218.78000000,1198.25000000,1209.01000000,29119.55070000
2022-11-09T14:30:00+03:00,1209.00000000,1215.61000000,1201.43000000,1202.61000000,25521.39360000
2022-11-09T14:45:00+03:00,1202.62000000,1225.20000000,1201.40000000,1220.04000000,37129.89370000
2022-11-09T15:00:00+03:00,1220.05000000,1245.00000000,1216.26000000,1240.52000000,49362.17700000
2022-11-09T15:15:00+03:00,1240.52000000,1241.20000000,1218.05000000,1221.44000000,32868.65950000
2022-11-09T15:30:00+03:00,1221.44000000,1238.87000000,1221.25000000,1234.65000000,22235.89680000
2022-11-09T15:45:00+03:00,1234.66000000,1248.55000000,1211.66000000,1227.03000000,41415.01300000
2022-11-09T16:00:00+03:00,1227.04000000,1235.35000000,1191.87000000,1214.97000000,44323.58940000
2022-11-09T16:15:00+03:00,1215.01000000,1221.75000000,1203.00000000,1209.37000000,26720.96530000
2022-11-09T16:30:00+03:00,1209.36000000,1227.50000000,1203.26000000,1223.28000000,23599.73730000
2022-11-09T16:45:00+03:00,1223.28000000,1227.47000000,1211.25000000,1214.53000000,15205.87850000
2022-11-09T17:00:00+03:00,1214.52000000,1219.80000000,1205.55000000,1212.80000000,16355.76840000
2022-11-09T17:15:00+03:00,1212.79000000,1214.50000000,1195.70000000,1201.64000000,22823.86030000
2022-11-09T17:30:00+03:00,1201.64000000,1228.33000000,1189.51000000,1228.11000000,29108.66990000
2022-11-09T17:45:00+03:00,1228.12000000,1246.00000000,1220.70000000,1225.89000000,20964.05730000
2022-11-09T18:00:00+03:00,1225.89000000,1241.77000000,1223.00000000,1228.01000000,18330.91940000
2022-11-09T18:15:00+03:00,1228.01000000,1238.47000000,1222.25000000,1222.66000000,19102.73730000
2022-11-09T18:30:00+03:00,1222.66000000,1227.16000000,1150.00000000,1169.67000000,75657.76670000
2022-11-09T18:45:00+03:00,1169.33000000,1181.13000000,1151.04000000,1163.02000000,44936.66200000
2022-11-09T19:00:00+03:00,1163.02000000,1192.89000000,1156.92000000,1178.19000000,34410.84220000
2022-11-09T19:15:00+03:00,1178.19000000,1186.15000000,1149.00000000,1166.63000000,31976.39340000
2022-11-09T19:30:00+03:00,1166.25000000,1199.19000000,1153.89000000,1192.49000000,38138.35750000
2022-11-09T19:45:00+03:00,1192.48000000,1194.80000000,1170.42000000,1174.29000000,16703.57090000
2022-11-09T20:00:00+03:00,1174.29000000,1185.50000000,1166.85000000,1183.29000000,16507.15350000
2022-11-09T20:15:00+03:00,1183.31000000,1186.54000000,1157.61000000,1159.88000000,18214.14160000
2022-11-09T20:30:00+03:00,1159.88000000,1175.01000000,1153.59000000,1169.99000000,18539.39340000
2022-11-09T20:45:00+03:00,1170.00000000,1181.32000000,1166.57000000,1168.53000000,13554.79570000
2022-11-09T21:00:00+03:00,1168.54000000,1176.79000000,1155.00000000,1155.95000000,19677.17160000
2022-11-09T21:15:00+03:00,1155.95000000,1169.29000000,1148.43000000,1156.05000000,19334.80840000
2022-11-09T21:30:00+03:00,1156.06000000,1164.99000000,1143.43000000,1153.45000000,20455.92850000
2022-11-09T21:45:00+03:00,1153.44000000,1178.67000000,1147.86000000,1163.86000000,25099.24020000
2022-11-09T22:00:00+03:00,1163.72000000,1196.33000000,1161.97000000,1182.08000000,24424.97760000
2022-11-09T22:15:00+03:00,1182.08000000,1206.00000000,1177.32000000,1196.29000000,19640.53230000
2022-11-09T22:30:00+03:00,1196.28000000,1205.00000000,1185.80000000,1197.90000000,15403.02990000
2022-11-09T22:45:00+03:00,1197.89000000,1199.49000000,1186.51000000,1195.47000000,15431.78840000
2022-11-09T23:00:00+03:00,1195.46000000,1198.54000000,1183.87000000,1187.33000000,13803.01510000
2022-11-09T23:15:00+03:00,1187.33000000,1197.08000000,1180.02000000,1187.31000000,12376.30500000
2022-11-09T23:30:00+03:00,1187.30000000,1200.00000000,1156.34000000,1161.68000000,25603.83140000
2022-11-09T23:45:00+03:00,1161.69000000,1176.87000000,1148.00000000,1164.99000000,33754.29830000
2022-11-10T00:00:00+03:00,1164.99000000,1165.60000000,1140.00000000,1154.15000000,28876.56540000
2022-11-10T00:15:00+03:00,1154.16000000,1156.00000000,1104.22000000,1113.65000000,42766.20230000
2022-11-10T00:30:00+03:00,1114.40000000,1144.00000000,1104.62000000,1109.84000000,33443.34940000
2022-11-10T00:45:00+03:00,1109.84000000,1125.52000000,1100.78000000,1106.68000000,27695.36110000
2022-11-10T01:00:00+03:00,1106.11000000,1125.06000000,1100.62000000,1118.03000000,25146.21600000
2022-11-10T01:15:00+03:00,1118.57000000,1132.26000000,1114.00000000,1126.68000000,16237.16820000
2022-11-10T01:30:00+03:00,1127.12000000,1128.46000000,1116.20000000,1124.63000000,12451.88450000
2022-11-10T01:45:00+03:00,1124.63000000,1132.38000000,1115.50000000,1117.65000000,11153.23930000
2022-11-10T02:00:00+03:00,1117.65000000,1124.26000000,1085.24000000,1109.91000000,49006.51990000
2022-11-10T02:15:00+03:00,1109.54000000,1114.70000000,1080.00000000,1087.40000000,33873.56500000
2022-11-10T02:30:00+03:00,1087.59000000,1096.94000000,1073.53000000,1095.03000000,16532.35190000
2022-11-10T02:45:00+03:00,1095.03000000,1106.50000000,1091.76000000,1102.73000000,13222.13010000
2022-11-10T03:00:00+03:00,1102.73000000,1130.36000000,1085.93000000,1118.17000000,33265.92300000
2022-11-10T03:15:00+03:00,1118.17000000,1142.67000000,1110.96000000,1139.95000000,30767.00730000
2022-11-10T03:30:00+03:00,1139.96000000,1142.16000000,1123.73000000,1131.42000000,23339.83240000
2022-11-10T03:45:00+03:00,1131.47000000,1147.64000000,1125.00000000,1146.14000000,18615.18620000
2022-11-10T04:00:00+03:00,1146.15000000,1165.08000000,1142.33000000,1152.18000000,29277.19090000
2022-11-10T04:15:00+03:00,1152.17000000,1153.65000000,1138.33000000,1141.55000000,16616.64050000
2022-11-10T04:30:00+03:00,1141.54000000,1151.50000000,1133.37000000,1145.27000000,26901.88140000
2022-11-10T04:45:00+03:00,1145.28000000,1149.50000000,1130.00000000,1137.80000000,16156.01350000
2022-11-10T05:00:00+03:00,1137.80000000,1138.89000000,1126.61000000,1134.66000000,13148.56630000
2022-11-10T05:15:00+03:00,1134.66000000,1143.66000000,1134.23000000,1138.76000000,11234.67860000
2022-11-10T05:30:00+03:00,1138.76000000,1147.27000000,1135.15000000,1145.76000000,9926.93690000
2022-11-10T05:45:00+03:00,1145.75000000,1150.00000000,1137.00000000,1149.98000000,10574.27280000
2022-11-10T06:00:00+03:00,1149.98000000,1179.46000000,1145.48000000,1165.61000000,31485.64810000
2022-11-10T06:15:00+03:00,1165.61000000,1177.68000000,1165.00000000,1170.10000000,21997.34790000
2022-11-10T06:30:00+03:00,1170.10000000,1184.80000000,1165.00000000,1183.17000000,26931.48110000
2022-11-10T06:45:00+03:00,1183.15000000,1184.61000000,1167.77000000,1174.16000000,16654.11570000
2022-11-10T07:00:00+03:00,1174.15000000,1174.34000000,1165.16000000,1169.84000000,9205.94960000
2022-11-10T07:15:00+03:00,1169.85000000,1182.35000000,1161.20000000,1163.61000000,15805.28040000
2022-11-10T07:30:00+03:00,1163.62000000,1169.66000000,1159.30000000,1166.25000000,12720.19990000
2022-11-10T07:45:00+03:00,1166.24000000,1177.26000000,1166.18000000,1176.40000000,10383.94060000
2022-11-10T08:00:00+03:00,1176.39000000,1200.00000000,1176.22000000,1189.63000000,25966.68750000
2022-11-10T08:15:00+03:00,1189.63000000,1191.35000000,1180.00000000,1185.64000000,13955.48050000
2022-11-10T08:30:00+03:00,1185.65000000,1190.80000000,1180.75000000,1182.03000000,11777.02430000
2022-11-10T08:45:00+03:00,1182.03000000,1191.86000000,1180.16000000,1187.25000000,11232.19030000
2022-11-10T09:00:00+03:00,1187.25000000,1194.94000000,1180.64000000,1181.78000000,16347.18810000
2022-11-10T09:15:00+03:00,1181.78000000,1189.50000000,1174.50000000,1185.12000000,16955.50640000
2022-11-10T09:30:00+03:00,1185.13000000,1191.44000000,1177.75000000,1183.36000000,16029.19240000
2022-11-10T09:45:00+03:00,1183.35000000,1190.67000000,1175.01000000,1176.07000000,14158.02470000
2022-11-10T10:00:00+03:00,1176.06000000,1183.50000000,1172.01000000,1179.92000000,13435.64610000
2022-11-10T10:15:00+03:00,1179.93000000,1188.50000000,1176.48000000,1186.31000000,16590.97360000
2022-11-10T10:30:00+03:00,1186.30000000,1206.13000000,1184.84000000,1192.22000000,33071.96790000
2022-11-10T10:45:00+03:00,1192.21000000,1194.82000000,1182.43000000,1189.72000000,13702.77890000
2022-11-10T11:00:00+03:00,1189.54000000,1194.17000000,1179.50000000,1179.51000000,19262.73380000
2022-11-10T11:15:00+03:00,1179.51000000,1184.00000000,1175.86000000,1183.92000000,16091.55300000
2022-11-10T11:30:00+03:00,1183.92000000,1203.96000000,1180.87000000,1193.38000000,21472.03730000
2022-11-10T11:45:00+03:00,1193.39000000,1219.62000000,1190.15000000,1215.80000000,32475.87540000
2022-11-10T12:00:00+03:00,1215.89000000,1219.10000000,1205.95000000,1211.21000000,17799.45060000
2022-11-10T12:15:00+03:00,1211.21000000,1213.67000000,1199.17000000,1202.12000000,16195.49980000
